,tweet_id,text,favorite_count,retweet_count,created_at
101,1412955316694798336,RT @cinepop: 'Harry Potter e as Relíquias da Morte - Parte 2' faz 10 anos; Veja curiosidades sobre a produção! - https://t.co/oiHgoogSPX ht…,0,5,Thu Jul 08 02:02:53 +0000 2021
102,1412955309845487616,"RT @nat_wsa: ❥︎ 𝑯𝒊𝒎 𝒂𝒏𝒅 𝑰 - Drarry

Onde Harry Potter acaba sem querer tirando foto do filho do Presidente

[au - Drarry - romance - sem ma…",0,31,Thu Jul 08 02:02:51 +0000 2021
103,1412955302383738883,"RT @EiProfeta: Harry Potter, El Señor de los Anillos y Shrek se estrenaron hace 20 años.

Yo: https://t.co/rPxkuT7YdB",0,1023,Thu Jul 08 02:02:50 +0000 2021
104,1412955300240494593,"RT @nacaomarveI: O CROSSOVER DO MILÊNIO.

#LOKI CHEGANDO EM HOGWARTS COM A SYLVIE PRA VISITAR O HARRY POTTER https://t.co/rd3kWedJ2M",0,344,Thu Jul 08 02:02:49 +0000 2021
105,1412955298554421249,RT @noirwhills: potterhead? jamais! apenas gosto muito de harry potter,0,203,Thu Jul 08 02:02:49 +0000 2021
106,1412955292921368581,RT @TheDailyHPotter: Harry Potter and the Order of the Phoenix (2007) dir. David Yates https://t.co/lwC8bJHswe,0,285,Thu Jul 08 02:02:47 +0000 2021
107,1412955291939971075,RT @JamboAldo: Am I right that @HumzaYousaf who I believe lives in the covid hotspot of Dundee in the #Covid capital of Europe is currently…,0,203,Thu Jul 08 02:02:47 +0000 2021
108,1412955282259517446,RT @thiegonovais: 10 anos da última premiere do trio de Harry Potter em Londres. https://t.co/b98WmtWnmi,0,344,Thu Jul 08 02:02:45 +0000 2021
109,1412955280195813384,RT @idgajon: the mandrake in harry potter before it returned everyone back into their original state. https://t.co/mazRUU3eRM,0,5,Thu Jul 08 02:02:44 +0000 2021
110,1412955272419500034,"RT @goeyounjung: @selfoli STB OA
Syp tau bercita2 mnjd sarjana hukum..
https://t.co/NSQb104lAi 
https://t.co/NSQb104lAi

Syp tau bercita2 m…",0,1,Thu Jul 08 02:02:43 +0000 2021
111,1412955256187539457,"RT @goeyounjung: @selfolconvo STB OA
Syp tau bercita2 mnjd sarjana hukum..
https://t.co/NSQb104lAi 
https://t.co/NSQb104lAi

Syp tau bercit…",0,1,Thu Jul 08 02:02:39 +0000 2021
112,1412955232275947527,"RT @ShoppingVirtua4: ⚡️ SORTEIO ⚡️

🏆 Prêmio: Harry Potter e a Pedra Filosofal (capa dura) + Ecobag

🚨 Regras:
✅ Seguir as páginas marcadas…",0,319,Thu Jul 08 02:02:33 +0000 2021
113,1412955230992486403,RT @noirwhills: potterhead? jamais! apenas gosto muito de harry potter,0,203,Thu Jul 08 02:02:33 +0000 2021
114,1412955202055979011,I don’t care how many times I watch ‘Harry Potter’ it NEVER gets old. I just love these movies so much 🥺,0,0,Thu Jul 08 02:02:26 +0000 2021
115,1412955179104837638,@SigmaAngel2 Só eu achei o cara parecido com o Harry Potter? Kkkkkk gado de altíssimo valor pra impressionar as min… https://t.co/wpVbgeGn2v,0,0,Thu Jul 08 02:02:20 +0000 2021
116,1412955170539986945,RT @noirwhills: potterhead? jamais! apenas gosto muito de harry potter,0,203,Thu Jul 08 02:02:18 +0000 2021
117,1412955163799822337,"RT @HarryPotteerBR: 7 de julho de 2011: Dez anos atrás, Harry Potter e as Relíquias da Morte: Parte 2 estreou em Londres. https://t.co/gq2O…",0,791,Thu Jul 08 02:02:17 +0000 2021
118,1412955132296376324,"@ChillGamerMac I rule it a good call. JK Rowling is not really a ""Harry Potter term""",0,0,Thu Jul 08 02:02:09 +0000 2021
119,1412955103569580034,"RT @ToIkienverse: Shrek, Harry Potter y El Señor de los Anillos se estrenaron el mismo año / HACE 20 AÑOS https://t.co/Ydaodyv8xr",0,710,Thu Jul 08 02:02:02 +0000 2021
120,1412955092265828355,RT @dabarrrbie: i love harry potter,0,4,Thu Jul 08 02:02:00 +0000 2021
121,1412955073030803461,"RT @HarryPotteerBR: 7 de julho de 2011: Dez anos atrás, Harry Potter e as Relíquias da Morte: Parte 2 estreou em Londres. https://t.co/gq2O…",0,791,Thu Jul 08 02:01:55 +0000 2021
122,1412955069801185289,@chuuyagayass @gothhyuka u make it sound like comparing it to the longest harry potter book is better.,1,0,Thu Jul 08 02:01:54 +0000 2021
123,1412955037731524612,RT @Granger_guz: cambio todos mis recuerdos de la ultima vez q me enamore x ir a la tienda oficial de Harry Potter,0,5,Thu Jul 08 02:01:47 +0000 2021
124,1412955031490412546,RT @noirwhills: potterhead? jamais! apenas gosto muito de harry potter,0,203,Thu Jul 08 02:01:45 +0000 2021
125,1412955027501510658,RT @jaykecart: harry potter and draco malfoy ⁉️ https://t.co/MQCH20NFXx,0,39,Thu Jul 08 02:01:44 +0000 2021
126,1412955020803313667,RT @birdwriter7: #fairytales #snow #FairytaleTuesday #magical #wildlife #wilderness #enchantment #wizard #shapeshifter #wolf #raven #fox #M…,0,63,Thu Jul 08 02:01:43 +0000 2021
127,1412955010573369344,"“It does not do to dwell on dreams and forget to live.” - J.K. Rowling, Harry Potter and the Sorcerer's Stone",0,0,Thu Jul 08 02:01:40 +0000 2021
128,1412955003405406218,"RT @HPotterUniverse: July 7, 2011: 10 years ago today, Harry Potter and the Deathly Hallows Part 2 premiered in London!

#10YearsDeathlyHal…",0,97,Thu Jul 08 02:01:38 +0000 2021
129,1412954995553488901,"Ya quedó arriba, llegó a la conclusión que Harry Potter es real https://t.co/OrN4tBdvZT",0,0,Thu Jul 08 02:01:37 +0000 2021
130,1412954989090197504,"RT @EiProfeta: Harry Potter, El Señor de los Anillos y Shrek se estrenaron hace 20 años.

Yo: https://t.co/rPxkuT7YdB",0,1023,Thu Jul 08 02:01:35 +0000 2021
131,1412954984338034688,"RT @VLaResistencia: Yo viendo Harry Potter, o Game of Thrones con alguien más. https://t.co/B3S3FQ1GQO",0,9,Thu Jul 08 02:01:34 +0000 2021
132,1412954976402513920,"RT @ToIkienverse: Shrek, Harry Potter y El Señor de los Anillos se estrenaron el mismo año / HACE 20 AÑOS https://t.co/Ydaodyv8xr",0,710,Thu Jul 08 02:01:32 +0000 2021
133,1412954961244266498,"RT @PotterWorldUK: 7 July 2011: Ten years ago Harry Potter and the Deathly Hallows: Part 2 premiered in London.

#10YearsDeathlyHallows2Pre…",0,561,Thu Jul 08 02:01:28 +0000 2021
134,1412954909780160520,"Cheguei a conclusão que vou me dar a oportunidade de maratonar Harry Potter, pra poder dizer com ctz se é ruim ou não",1,0,Thu Jul 08 02:01:16 +0000 2021
135,1412954899478949888,RT @ilannarx: Harry Potter y el misterio de por qué en este cagadero hay gente que a todo le llama “capitalismo” cuando somos un régimen fe…,0,5,Thu Jul 08 02:01:14 +0000 2021
136,1412954895351783430,"RT @capa_invisible: Un día como hoy, hace 10 años se llevó a cabo la premiere de Harry Potter y las reliquias de la muerte parte 2 en Londr…",0,73,Thu Jul 08 02:01:13 +0000 2021
137,1412954879182741506,"RT @Granger_guz: Obvio que acepto que no te guste Harry Potter, no todos tenemos buenos gustos",0,4,Thu Jul 08 02:01:09 +0000 2021
138,1412954869019955203,|| When your new Harry Potter tee shirt of the month club comes in and you’re in love! https://t.co/c9md0EbyHr,1,0,Thu Jul 08 02:01:06 +0000 2021
139,1412954867002392578,"You can’t say JK Rowling to describe Harry Potter. That’s crazy as hell. They didn’t want to give that dude $50,000… https://t.co/AxEo7ahkDF",0,0,Thu Jul 08 02:01:06 +0000 2021
140,1412954864112570376,RT @eugenia_Gav: Se nubla y en automático ya quiero poner maraton de Harry Potter,0,30,Thu Jul 08 02:01:05 +0000 2021
141,1412954850892132352,assistindo Harry potter 💋,0,0,Thu Jul 08 02:01:02 +0000 2021
142,1412954849465995267,"RT @ewuraakua0a: Daniel Radcliffe in Harry Potter
Tom Ellis as Lucifer",0,4,Thu Jul 08 02:01:02 +0000 2021
143,1412954847167631361,RT @malupks: Bellatrix a melhor vilã da saga de Harry Potter só não dominou mundo bruxo pq era escrava de macho https://t.co/ZBGcjBOwkA,0,721,Thu Jul 08 02:01:01 +0000 2021
144,1412954835574566914,"RT @jupitbur: if you’re in any sub twt, i don’t care if it’s kpop, mcyt, harry potter, genshin idc. read this thread!! /safe",0,41,Thu Jul 08 02:00:58 +0000 2021
145,1412954832177094657,"não sei a matemática básica, mas me peça pra falar sobre star wars, o senhor dos anéis, harry potter, star trek, dc… https://t.co/pXhmUqIn8r",0,0,Thu Jul 08 02:00:58 +0000 2021
146,1412954821896798217,idr if it was the harry potter/pjo crossover fic or the pjo fic series that i very purposefully added my self inser… https://t.co/9dXt8TC1av,1,0,Thu Jul 08 02:00:55 +0000 2021
147,1412954798144450565,RT @YMiVaritaHarry: ¿Otra edición de libros de Harry Potter? Pero no le veo nada extraordinari... ¡Wooow! https://t.co/Gs6bND7LZ2,0,120,Thu Jul 08 02:00:49 +0000 2021
148,1412954785523896325,@vinny_toon I think there was one on the Harry Potter and the chamber of secrets dvd I had I played,1,0,Thu Jul 08 02:00:46 +0000 2021
149,1412954779312078849,"RT @capa_invisible: Un día como hoy, hace 10 años se llevó a cabo la premiere de Harry Potter y las reliquias de la muerte parte 2 en Londr…",0,73,Thu Jul 08 02:00:45 +0000 2021
150,1412954753957519360,"RT @_papidehorchata: Quieres hacer un maratón de películas de Harry Potter?? 
-enviar",0,3,Thu Jul 08 02:00:39 +0000 2021
151,1412954753508708356,"Oioi gente, eu sou novo no tt e estou procurando moots e que gostem de: 

Animes:
-Haikyuu
-Given
-AoT
-BNHA
-SK8… https://t.co/NLJ3qHNGVC",0,0,Thu Jul 08 02:00:39 +0000 2021
152,1412954748668497922,RT @ULTRAGLOSS: i will never get over these photos of robert pattinson looking just ever so slightly awkward and out of place with the rest…,0,344,Thu Jul 08 02:00:38 +0000 2021
153,1412954688740286472,"Why is female Harry Potter mads at me? Go fish bish.

https://t.co/yN9BfoLOPJ",0,0,Thu Jul 08 02:00:23 +0000 2021
154,1412954687863668738,RT @yungticha: it’s always “wyd” and never lets watch Harry Potter sequel together,0,1,Thu Jul 08 02:00:23 +0000 2021
155,1412954677776461828,Tantas series y películas que hay y siempre pongo Harry Potter o Grey's anatomy,1,0,Thu Jul 08 02:00:21 +0000 2021
156,1412954671086460928,"RT @HarryPotteerBR: 7 de julho de 2011: Dez anos atrás, Harry Potter e as Relíquias da Morte: Parte 2 estreou em Londres. https://t.co/gq2O…",0,791,Thu Jul 08 02:00:19 +0000 2021
157,1412954667131277313,RT @saferupert: the words of rupert grint at the premiere of harry potter and the deathly hallows part 2 https://t.co/D81pTv6Ta4,0,25,Thu Jul 08 02:00:18 +0000 2021
158,1412954654208581633,I finished my Harry Potter theme Island. https://t.co/EpIZAF4T2I,0,0,Thu Jul 08 02:00:15 +0000 2021
159,1412954647313141761,Still can’t believe Harry Potter coulda been the LeBron James of Quidditch and decided to become a cop,0,0,Thu Jul 08 02:00:14 +0000 2021
160,1412954646491058178,"WB Games is hiring for next great mobile game like Harry Potter, DC Legends

https://t.co/bFOwTJnARM https://t.co/Ei82voCMRH",0,0,Thu Jul 08 02:00:13 +0000 2021
161,1412954624768626692,At least you would be away from here. Harry Potter must go home! Dobby thought his Bludger would be,0,0,Thu Jul 08 02:00:08 +0000 2021
162,1412954602308259850,"RT @HarryPotteerBR: 7 de julho de 2011: Dez anos atrás, Harry Potter e as Relíquias da Morte: Parte 2 estreou em Londres. https://t.co/gq2O…",0,791,Thu Jul 08 02:00:03 +0000 2021
163,1412954597069631488,"RT @LordVoldemort_S: Si tenéis Instagram y sois fans de Harry Potter deberíais echar un vistazo a esta cuenta 

https://t.co/Ql7iUUGvhf
 
C…",0,5,Thu Jul 08 02:00:02 +0000 2021
164,1412954583303917569,"RT @EiProfeta: Harry Potter, El Señor de los Anillos y Shrek se estrenaron hace 20 años.

Yo: https://t.co/rPxkuT7YdB",0,1023,Thu Jul 08 01:59:58 +0000 2021
165,1412954577171894274,fandom de Harry Potter é realmente uma merda,0,0,Thu Jul 08 01:59:57 +0000 2021
166,1412954573287927816,RT @eddyburback: just went on the harry potter ride at universal and it was just cedric diggory’s dad in a dark room screaming “MY BOOOOOOY…,0,651,Thu Jul 08 01:59:56 +0000 2021
167,1412954567071961094,"who doesn't know Harry Potter?
my GOD
#Pyramid",0,0,Thu Jul 08 01:59:54 +0000 2021
168,1412954541318942722,"RT @6Ospotter: MELHORES PERSONAGENS DE HARRY POTTER

🥇 1 – Harry Potter: 175676272727377377373737377373  votos https://t.co/uvFkjNF2pD",0,299,Thu Jul 08 01:59:48 +0000 2021
169,1412954535123898374,it’s always “wyd” and never lets watch Harry Potter sequel together,3,1,Thu Jul 08 01:59:47 +0000 2021
170,1412954510125830155,'Harry Potter e as Relíquias da Morte - Parte 2' faz 10 anos; Veja curiosidades sobre a produção! -… https://t.co/RYCKqaLC7x,5,1,Thu Jul 08 01:59:41 +0000 2021
171,1412954501812719619,"RT @AMalvavisco: Não confie em ninguém com tatuagem de Harry Potter. 

Principalmente se for cis.",0,16,Thu Jul 08 01:59:39 +0000 2021
172,1412954501594730497,Harry Potter. https://t.co/pxxd7fVsam,0,0,Thu Jul 08 01:59:39 +0000 2021
173,1412954498855698440,@stephanjenkins Harry Potter and the Sorcerer's Stone,0,0,Thu Jul 08 01:59:38 +0000 2021
174,1412954486318977031,RT @charseatlantic: imagina ser o harry potter e não ser considerado o melhor personagem da saga HARRY POTTER,0,678,Thu Jul 08 01:59:35 +0000 2021
175,1412954482485432323,"Queria algum lugar que tivesse harry potter,to com saudade dos filmess",0,0,Thu Jul 08 01:59:34 +0000 2021
176,1412954476714016775,vocês gostam de harry Potter?,1,0,Thu Jul 08 01:59:33 +0000 2021
177,1412954473186668545,11 years old // “The tragedy of Hermione” (Harry Potter fandom). Never posted it anywhere though. https://t.co/HtdpPMLfdu,0,0,Thu Jul 08 01:59:32 +0000 2021
178,1412954399169814528,@gothhyuka @huaxcx it is. 1k words less than the longest harry potter book. and i am abt to finish reading it after… https://t.co/7rRxlcNj9N,0,0,Thu Jul 08 01:59:14 +0000 2021
179,1412954386863738883,"RT @capa_invisible: Un día como hoy, hace 10 años se llevó a cabo la premiere de Harry Potter y las reliquias de la muerte parte 2 en Londr…",0,73,Thu Jul 08 01:59:11 +0000 2021
180,1412954380068810754,my bio grandpa was british and named caspar bareswilt…. what kind of harry potter name,0,0,Thu Jul 08 01:59:10 +0000 2021
181,1412954369822101505,RT @jakeschive: harry potter with draco malfoy https://t.co/yfN1ENbx4a,0,84,Thu Jul 08 01:59:07 +0000 2021
182,1412954369578897413,"acabei Harry Potter (os filmes) tirado pelo último que eu vi nos cinemas por algum motivo nunca tinha visto nenhum, amei tô triste",0,0,Thu Jul 08 01:59:07 +0000 2021
183,1412954367708303361,"Dices que Harry Potter es aburrido, pero tú dices ""cuenta algo""",1,0,Thu Jul 08 01:59:07 +0000 2021
184,1412954355330912256,o matheus é uma pessoa bem legal que me simpatizei desde quando a gente falou sobre harry potter uns 4 anos atrás.… https://t.co/5SgliwbIz1,1,0,Thu Jul 08 01:59:04 +0000 2021
185,1412954354479366144,RT @takethebagth: มาค่ะ ไปท่องโลกเวทมนต์กันบ้าง นี่เลยเมนูจากหนังสือ Harry Potter Cook Book ที่ตามหามานาน มันคือ Rack Cakes หรือเค้กหิน ที่…,0,1440,Thu Jul 08 01:59:04 +0000 2021
186,1412954324892794886,"Nao entendo em 2021 ainda tem da de Harry Potter 
Okay è legalzinho mas não é tudo isso",0,0,Thu Jul 08 01:58:57 +0000 2021
187,1412954301983510528,RT @averybestie: oi gente!!! acabei de criar essa conta e se vocês puderem dar rt pra chegar em mais pessoas eu agradeço mto!! sou do fando…,0,69,Thu Jul 08 01:58:51 +0000 2021
188,1412954256265580551,RT @marlvswtson: todo era más lindo cuando Harry Potter estaba en Netflix,0,758,Thu Jul 08 01:58:40 +0000 2021
189,1412954223730479104,"RT @biaglion: jake peralta gosta de taylor swift, de harry potter e ainda camufla as inseguranças no humor por isso ele é tão perfeito",0,3773,Thu Jul 08 01:58:33 +0000 2021
190,1412954218630090755,Quando o assunto é Harry Potter… https://t.co/uLxRPf8LhG,0,0,Thu Jul 08 01:58:31 +0000 2021
191,1412954192231157766,"RT @EiProfeta: Harry Potter, El Señor de los Anillos y Shrek se estrenaron hace 20 años.

Yo: https://t.co/rPxkuT7YdB",0,1023,Thu Jul 08 01:58:25 +0000 2021
192,1412954179681673221,RT @jakeschive: harry potter with draco malfoy https://t.co/yfN1ENbx4a,0,84,Thu Jul 08 01:58:22 +0000 2021
193,1412954171804995584,harry james potter fancam edit https://t.co/JBS23QP8yR,0,0,Thu Jul 08 01:58:20 +0000 2021
194,1412954171540713475,i want to the rewatch all of the harry potter movies but i also hate watching movies,0,0,Thu Jul 08 01:58:20 +0000 2021
195,1412954158282510341,"RT @ToIkienverse: Shrek, Harry Potter y El Señor de los Anillos se estrenaron el mismo año / HACE 20 AÑOS https://t.co/Ydaodyv8xr",0,710,Thu Jul 08 01:58:17 +0000 2021
196,1412954154784464901,@libracultur Casa 12? Pense que harry Potter solo tenia 4,1,0,Thu Jul 08 01:58:16 +0000 2021
197,1412954149189296130,Harry Potter y el misterio de porque tú no hablas conmigo.,0,0,Thu Jul 08 01:58:15 +0000 2021
198,1412954117761376261,"RT @EiProfeta: Harry Potter, El Señor de los Anillos y Shrek se estrenaron hace 20 años.

Yo: https://t.co/rPxkuT7YdB",0,1023,Thu Jul 08 01:58:07 +0000 2021
199,1412954088061423616,Harry Potter and sushi with friends :),0,0,Thu Jul 08 01:58:00 +0000 2021
